Date,Home_Team,Home_Runs,Home_Hits,Home_Errors,Away_Team,Away_Runs,Away_Hits,Away_Errors
2016-04-03,Pirates,4,9,1,Cardinals,1,5,0
2016-04-03,Rays,3,7,1,Blue Jays,5,7,2
2016-04-03,Royals,4,9,0,Mets,3,7,1
2016-04-04,Brewers,3,8,1,Giants,12,15,0
2016-04-04,Orioles,3,10,0,Twins,2,7,0
2016-04-04,Rangers,3,1,1,Mariners,2,4,2
2016-04-04,Reds,6,6,0,Phillies,2,6,2
2016-04-04,Braves,3,4,2,Nationals,4,8,0
2016-04-04,Padres,0,4,2,Dodgers,15,17,0
2016-04-04,Rays,3,8,0,Blue Jays,5,7,1
2016-04-04,Diamondbacks,5,12,0,Rockies,10,15,0
2016-04-04,Angels,0,3,1,Cubs,9,11,0
2016-04-04,Athletics,3,7,2,White Sox,4,7,1
2016-04-05,Yankees,3,4,1,Astros,5,6,0
2016-04-05,Indians,2,5,1,Red Sox,6,11,0
2016-04-05,Royals,0,3,0,Mets,2,6,0
2016-04-05,Pirates,6,12,2,Cardinals,5,8,1
2016-04-05,Marlins,7,10,2,Tigers,8,12,1
2016-04-05,Rays,3,7,1,Blue Jays,2,9,0
2016-04-05,Rangers,2,7,1,Mariners,10,11,1
2016-04-05,Brewers,1,6,0,Giants,2,7,0
2016-04-05,Diamondbacks,11,15,0,Rockies,6,9,0
2016-04-05,Angels,1,4,0,Cubs,6,9,1
2016-04-05,Athletics,4,10,0,White Sox,5,11,0
2016-04-05,Padres,0,2,1,Dodgers,3,6,0
2016-04-06,Rays,5,10,0,Blue Jays,3,6,0
2016-04-06,Brewers,4,9,2,Giants,3,6,0
2016-04-06,Rangers,5,7,0,Mariners,9,14,0
2016-04-06,Diamondbacks,3,8,0,Rockies,4,8,1
2016-04-06,Marlins,3,10,1,Tigers,7,13,0
2016-04-06,Indians,7,9,0,Red Sox,6,10,1
2016-04-06,Yankees,16,17,0,Astros,6,12,1
2016-04-06,Orioles,4,9,0,Twins,2,5,0
2016-04-06,Pirates,5,9,0,Cardinals,1,4,3
2016-04-06,Reds,3,8,0,Phillies,2,5,0
2016-04-06,Braves,1,8,1,Nationals,3,8,0
2016-04-06,Padres,0,5,0,Dodgers,7,11,1
2016-04-06,Athletics,2,7,0,White Sox,1,6,0
2016-04-07,Reds,10,12,1,Phillies,6,9,1
2016-04-07,Athletics,1,4,2,White Sox,6,10,1
2016-04-07,Yankees,8,12,0,Astros,5,9,1
2016-04-07,Nationals,4,6,1,Marlins,6,13,1
2016-04-07,Giants,12,17,0,Dodgers,6,13,1
2016-04-07,Orioles,4,8,1,Twins,2,9,0
2016-04-07,Diamondbacks,6,8,2,Cubs,14,14,0
2016-04-07,Angels,4,11,1,Rangers,3,4,0
2016-04-08,Tigers,4,13,0,Yankees,0,3,0
2016-04-08,Mets,7,9,1,Phillies,2,8,1
2016-04-08,White Sox,1,3,1,Indians,7,9,0
2016-04-08,Rockies,6,9,0,Padres,13,18,0
2016-04-08,Orioles,6,10,0,Rays,1,5,0
2016-04-08,Blue Jays,7,9,1,Red Sox,8,11,0
2016-04-08,Reds,5,6,3,Pirates,6,8,3
2016-04-08,Braves,4,5,0,Cardinals,7,11,2
2016-04-08,Brewers,6,7,0,Astros,4,9,0
2016-04-08,Royals,4,9,0,Twins,3,6,1
2016-04-08,Diamondbacks,3,8,0,Cubs,2,5,1
2016-04-08,Angels,3,7,1,Rangers,7,10,0
2016-04-08,Mariners,2,4,2,Athletics,3,9,2
2016-04-08,Giants,3,2,0,Dodgers,2,9,0
2016-04-09,Blue Jays,4,7,1,Red Sox,8,11,1
2016-04-09,Reds,5,8,1,Pirates,1,10,1
2016-04-09,Tigers,4,7,1,Yankees,8,13,1
2016-04-09,White Sox,7,10,1,Indians,3,7,3
2016-04-09,Giants,2,5,1,Dodgers,3,10,0
2016-04-09,Mets,0,3,0,Phillies,1,8,0
2016-04-09,Braves,2,4,3,Cardinals,12,14,3
2016-04-09,Brewers,4,8,2,Astros,6,9,0
2016-04-09,Royals,7,10,0,Twins,0,7,2
2016-04-09,Diamondbacks,2,4,1,Cubs,4,10,0
2016-04-09,Rockies,3,8,2,Padres,16,19,1
2016-04-09,Angels,1,5,2,Rangers,4,10,0
2016-04-09,Mariners,1,5,0,Athletics,6,11,0
2016-04-10,Blue Jays,3,7,0,Red Sox,0,7,1
2016-04-10,Mets,2,4,0,Phillies,5,9,0
2016-04-10,Reds,2,10,0,Pirates,1,9,0
2016-04-10,Orioles,5,11,1,Rays,3,8,0
2016-04-10,Nationals,4,11,0,Marlins,2,7,0
2016-04-10,Braves,7,11,0,Cardinals,12,10,1
2016-04-10,Brewers,3,6,1,Astros,2,3,1
2016-04-10,Royals,4,7,2,Twins,3,11,1
2016-04-10,Angels,3,7,0,Rangers,1,7,1
2016-04-10,Giants,9,12,0,Dodgers,6,10,0
2016-04-10,Diamondbacks,3,8,0,Cubs,7,12,0
2016-04-10,Mariners,1,6,0,Athletics,2,5,1
2016-04-10,Rockies,6,9,1,Padres,3,8,0
2016-04-11,Tigers,4,6,0,Pirates,7,17,1
2016-04-11,Red Sox,7,11,0,Orioles,9,9,2
2016-04-11,Phillies,3,8,0,Padres,4,6,0
2016-04-11,Twins,1,6,1,White Sox,4,9,0
2016-04-11,Cardinals,10,19,0,Brewers,1,6,1
2016-04-11,Nationals,6,11,0,Braves,4,8,1
2016-04-11,Mets,3,7,0,Marlins,10,15,1
2016-04-11,Cubs,5,3,0,Reds,3,7,1
2016-04-11,Astros,8,14,0,Royals,2,11,0
2016-04-11,Athletics,1,10,0,Angels,4,9,0
2016-04-11,Mariners,3,7,0,Rangers,7,14,0
2016-04-12,Tigers,8,14,1,Pirates,2,5,1
2016-04-12,Dodgers,2,9,1,Diamondbacks,4,9,0
2016-04-12,Phillies,3,4,1,Padres,0,4,2
2016-04-12,Nationals,2,8,1,Braves,1,6,0
2016-04-12,Blue Jays,2,3,1,Yankees,3,7,1
2016-04-12,Mets,1,6,0,Marlins,2,9,0
2016-04-12,Red Sox,5,10,0,Orioles,9,11,0
2016-04-12,Rays,5,5,0,Indians,1,5,0
2016-04-12,Astros,2,7,0,Royals,3,7,0
2016-04-12,Rockies,2,7,0,Giants,7,13,1
2016-04-12,Athletics,4,7,0,Angels,5,10,1
2016-04-12,Mariners,0,4,0,Rangers,8,12,1
2016-04-13,Mets,2,7,0,Marlins,1,7,0
2016-04-13,Athletics,1,3,0,Angels,5,11,1
2016-04-13,Mariners,4,8,1,Rangers,2,6,3
2016-04-13,Pirates,3,4,0,Tigers,7,10,0
2016-04-13,Phillies,2,5,1,Padres,1,6,3
2016-04-13,Nationals,3,4,0,Braves,0,5,0
2016-04-13,Blue Jays,7,10,0,Yankees,2,8,1
2016-04-13,Red Sox,4,8,0,Orioles,2,9,0
2016-04-13,Rays,1,5,2,Indians,4,5,0
2016-04-13,Cubs,9,8,0,Reds,2,7,0
2016-04-13,Twins,0,4,0,White Sox,3,9,0
2016-04-13,Astros,2,6,1,Royals,4,8,1
2016-04-13,Cardinals,4,6,2,Brewers,6,9,1
2016-04-13,Rockies,10,18,0,Giants,6,7,1
2016-04-13,Dodgers,3,7,0,Diamondbacks,1,5,3
2016-04-14,Pirates,4,14,1,Tigers,7,9,2
2016-04-14,Phillies,3,3,0,Padres,0,3,1
2016-04-14,Twins,1,4,1,White Sox,3,9,1
2016-04-14,Rays,0,5,2,Indians,6,13,0
2016-04-14,Cardinals,7,11,0,Brewers,0,1,0
2016-04-14,Rockies,11,13,3,Giants,6,9,1
2016-04-14,Nationals,6,6,0,Braves,2,5,0
2016-04-14,Blue Jays,4,8,0,Yankees,2,3,0
2016-04-14,Rangers,6,10,0,Orioles,3,9,0
2016-04-14,Cubs,8,11,0,Reds,1,6,2
2016-04-14,Astros,2,5,0,Royals,6,13,0
2016-04-14,Dodgers,5,8,0,Diamondbacks,2,6,1
2016-04-15,Cubs,1,4,4,Rockies,6,11,1
2016-04-15,Yankees,1,6,1,Mariners,7,12,0
2016-04-15,Pirates,4,8,1,Brewers,8,11,2
2016-04-15,Phillies,1,4,1,Nationals,9,16,1
2016-04-15,Indians,5,14,1,Mets,6,14,2
2016-04-15,Red Sox,5,9,0,Blue Jays,3,3,1
2016-04-15,Rays,0,2,0,White Sox,1,6,1
2016-04-15,Marlins,3,12,0,Braves,6,8,2
2016-04-15,Rangers,5,6,1,Orioles,11,13,1
2016-04-15,Twins,5,8,1,Angels,4,9,0
2016-04-15,Astros,1,5,0,Tigers,0,5,1
2016-04-15,Cardinals,14,13,0,Reds,3,7,3
2016-04-15,Athletics,2,5,1,Royals,4,12,1
2016-04-15,Dodgers,7,9,1,Giants,3,5,3
2016-04-15,Padres,2,8,1,Diamondbacks,3,8,1
2016-04-16,Yankees,2,10,1,Mariners,3,10,1
2016-04-16,Twins,6,10,0,Angels,4,9,0
2016-04-16,Cardinals,8,10,0,Reds,9,15,2
2016-04-16,Cubs,6,8,0,Rockies,2,7,1
2016-04-16,Red Sox,4,9,0,Blue Jays,2,7,0
2016-04-16,Athletics,5,10,2,Royals,3,9,1
2016-04-16,Indians,7,11,0,Mets,5,8,0
2016-04-16,Rays,7,10,0,White Sox,2,7,0
2016-04-16,Pirates,5,8,0,Brewers,0,3,0
2016-04-16,Phillies,1,7,1,Nationals,8,8,0
2016-04-16,Marlins,4,8,1,Braves,6,10,0
2016-04-16,Astros,3,8,1,Tigers,5,15,0
2016-04-16,Rangers,8,14,0,Orioles,4,10,1
2016-04-16,Padres,5,14,2,Diamondbacks,3,11,1
2016-04-16,Dodgers,3,5,0,Giants,4,8,0
2016-04-17,Yankees,4,8,1,Mariners,3,6,1
2016-04-17,Indians,0,3,2,Mets,6,9,0
2016-04-17,Rays,3,8,0,White Sox,2,5,1
2016-04-17,Marlins,5,7,1,Braves,6,7,0
2016-04-17,Red Sox,3,4,0,Blue Jays,5,14,1
2016-04-17,Phillies,3,7,0,Nationals,2,8,0
2016-04-17,Pirates,9,17,0,Brewers,3,6,1
2016-04-17,Twins,3,13,1,Angels,2,4,0
2016-04-17,Astros,5,9,1,Tigers,4,8,1
2016-04-17,Cardinals,4,7,2,Reds,3,8,1
2016-04-17,Cubs,0,3,1,Rockies,2,5,0
2016-04-17,Athletics,3,4,1,Royals,2,6,0
2016-04-17,Dodgers,3,6,0,Giants,1,5,0
2016-04-18,Red Sox,3,7,1,Blue Jays,4,8,0
2016-04-18,Phillies,2,7,0,Mets,5,10,0
2016-04-18,Reds,1,4,0,Rockies,5,7,1
2016-04-18,Marlins,6,10,0,Nationals,1,6,1
2016-04-18,Cardinals,0,5,1,Cubs,5,9,0
2016-04-18,White Sox,0,3,1,Angels,7,13,0
2016-04-18,Twins,7,14,1,Brewers,4,6,1
2016-04-18,Giants,7,13,0,Diamondbacks,9,16,0
2016-04-19,Twins,5,8,2,Brewers,6,9,1
2016-04-19,Indians,3,10,0,Mariners,2,6,0
2016-04-19,Orioles,3,7,1,Blue Jays,4,8,0
2016-04-19,Phillies,1,9,1,Mets,11,12,0
2016-04-19,Yankees,2,8,0,Athletics,3,11,1
2016-04-19,Reds,4,9,0,Rockies,3,5,1
2016-04-19,Red Sox,0,1,1,Rays,3,6,0
2016-04-19,Marlins,0,5,0,Nationals,7,10,0
2016-04-19,Braves,8,10,0,Dodgers,1,5,3
2016-04-19,Royals,8,9,1,Tigers,6,10,0
2016-04-19,Rangers,7,12,0,Astros,5,8,1
2016-04-19,White Sox,5,9,0,Angels,0,3,0
2016-04-19,Cardinals,1,7,0,Cubs,2,5,0
2016-04-19,Padres,5,9,2,Pirates,4,11,0
2016-04-19,Giants,0,6,0,Diamondbacks,3,8,0
2016-04-20,Reds,6,9,0,Rockies,5,8,0
2016-04-20,Cardinals,5,9,0,Cubs,3,5,1
2016-04-20,White Sox,2,5,1,Angels,1,4,1
2016-04-20,Indians,1,4,1,Mariners,2,3,1
2016-04-20,Phillies,5,10,0,Mets,4,14,0
2016-04-20,Orioles,4,9,0,Blue Jays,3,9,0
2016-04-20,Yankees,2,6,1,Athletics,5,11,2
2016-04-20,Marlins,1,5,0,Nationals,3,7,0
2016-04-20,Red Sox,7,12,0,Rays,3,7,0
2016-04-20,Braves,3,7,2,Dodgers,5,10,1
2016-04-20,Royals,2,10,0,Tigers,3,9,1
2016-04-20,Rangers,2,6,1,Astros,1,7,2
2016-04-20,Brewers,10,13,0,Twins,5,12,1
2016-04-20,Padres,8,12,1,Pirates,2,8,0
2016-04-20,Giants,1,7,0,Diamondbacks,2,7,0
2016-04-21,Indians,7,8,0,Mariners,10,15,1
2016-04-21,Braves,1,11,3,Dodgers,2,9,1
2016-04-21,Marlins,5,9,0,Nationals,1,2,0
2016-04-21,Red Sox,8,15,1,Rays,12,15,3
2016-04-21,Brewers,1,5,1,Twins,8,11,0
2016-04-21,White Sox,2,5,0,Angels,3,6,0
2016-04-21,Giants,2,3,1,Diamondbacks,6,10,0
2016-04-21,Orioles,3,10,0,Blue Jays,2,4,0
2016-04-21,Yankees,3,8,0,Athletics,7,10,1
2016-04-21,Reds,0,0,1,Cubs,16,18,0
2016-04-21,Royals,4,10,1,Tigers,0,5,1
2016-04-21,Rangers,7,14,0,Astros,4,7,1
2016-04-21,Padres,1,5,0,Pirates,11,11,0
2016-04-22,Yankees,6,10,1,Rays,3,9,1
2016-04-22,Nationals,8,9,1,Twins,4,8,0
2016-04-22,Blue Jays,5,8,2,Athletics,8,14,0
2016-04-22,Reds,1,5,1,Cubs,8,9,0
2016-04-22,Tigers,1,4,0,Indians,2,6,0
2016-04-22,Braves,3,10,1,Mets,6,10,1
2016-04-22,Astros,2,6,0,Red Sox,6,15,1
2016-04-22,White Sox,5,7,0,Rangers,0,5,1
2016-04-22,Brewers,2,6,0,Phillies,5,10,0
2016-04-22,Royals,4,8,0,Orioles,2,5,0
2016-04-22,Rockies,7,9,1,Dodgers,5,8,0
2016-04-22,Diamondbacks,7,15,1,Pirates,8,13,1
2016-04-22,Angels,2,6,0,Mariners,5,10,0
2016-04-22,Giants,8,14,1,Marlins,1,8,0
2016-04-22,Padres,4,9,0,Cardinals,1,6,1
2016-04-23,Yankees,3,7,0,Rays,2,6,2
2016-04-23,Nationals,2,7,0,Twins,0,2,0
2016-04-23,Blue Jays,9,13,0,Athletics,3,7,1
2016-04-23,Tigers,1,2,1,Indians,10,15,1
2016-04-23,White Sox,4,11,1,Rangers,3,7,0
2016-04-23,Astros,8,12,1,Red Sox,3,9,0
2016-04-23,Reds,13,15,1,Cubs,5,7,2
2016-04-23,Braves,2,10,1,Mets,8,15,0
2016-04-23,Brewers,6,10,1,Phillies,10,13,0
2016-04-23,Royals,3,7,0,Orioles,8,14,1
2016-04-23,Diamondbacks,7,7,0,Pirates,1,4,1
2016-04-23,Rockies,1,6,0,Dodgers,4,10,1
2016-04-23,Padres,2,5,0,Cardinals,11,16,1
2016-04-23,Angels,4,7,0,Mariners,2,6,1
2016-04-23,Giants,7,13,1,Marlins,2,8,0
2016-04-24,Yankees,1,6,0,Rays,8,12,0
2016-04-24,Blue Jays,6,11,0,Athletics,3,5,0
2016-04-24,Reds,0,3,0,Cubs,9,15,0
2016-04-24,Tigers,3,7,0,Indians,6,11,0
2016-04-24,Nationals,6,16,0,Twins,5,11,1
2016-04-24,Braves,2,12,0,Mets,3,7,0
2016-04-24,Brewers,8,12,1,Phillies,5,10,2
2016-04-24,White Sox,4,8,1,Rangers,1,8,0
2016-04-24,Royals,6,11,0,Orioles,1,4,1
2016-04-24,Angels,4,6,3,Mariners,9,8,0
2016-04-24,Giants,4,12,0,Marlins,5,14,2
2016-04-24,Diamondbacks,10,15,2,Pirates,12,20,0
2016-04-24,Rockies,10,11,1,Dodgers,12,11,2
2016-04-24,Padres,5,9,1,Cardinals,8,14,2
2016-04-24,Astros,5,11,3,Red Sox,7,16,1
2016-04-25,Blue Jays,5,14,0,White Sox,7,11,0
2016-04-25,Mets,5,10,1,Reds,3,8,0
2016-04-25,Tigers,7,12,2,Athletics,3,10,0
2016-04-25,Rays,2,5,0,Orioles,0,5,0
2016-04-25,Braves,0,4,2,Red Sox,1,6,0
2016-04-25,Rangers,1,3,0,Yankees,3,10,1
2016-04-25,Twins,4,5,1,Indians,3,12,0
2016-04-25,Rockies,1,9,0,Pirates,6,9,0
2016-04-25,Diamondbacks,12,18,0,Cardinals,7,11,1
2016-04-25,Angels,6,8,1,Royals,1,4,0
2016-04-25,Dodgers,2,7,0,Marlins,3,8,1
2016-04-25,Mariners,3,4,0,Astros,2,10,0
2016-04-25,Giants,5,12,0,Padres,4,11,0
2016-04-26,Nationals,3,7,0,Phillies,4,9,1
2016-04-26,Blue Jays,1,4,1,White Sox,10,15,0
2016-04-26,Tigers,1,6,0,Athletics,5,10,0
2016-04-26,Mets,4,8,1,Reds,3,10,0
2016-04-26,Rays,3,7,0,Orioles,1,9,0
2016-04-26,Braves,4,8,0,Red Sox,11,13,1
2016-04-26,Rangers,10,13,0,Yankees,1,6,0
2016-04-26,Cubs,4,7,0,Brewers,3,4,1
2016-04-26,Twins,6,14,0,Indians,5,6,0
2016-04-26,Rockies,4,8,0,Pirates,9,12,1
2016-04-26,Diamondbacks,2,5,0,Cardinals,8,11,0
2016-04-26,Angels,9,14,0,Royals,4,9,1
2016-04-26,Mariners,11,13,1,Astros,1,3,1
2016-04-26,Dodgers,3,6,0,Marlins,6,11,1
2016-04-26,Giants,1,4,0,Padres,0,7,0
2016-04-27,Giants,13,16,0,Padres,9,9,1
2016-04-27,Nationals,0,2,1,Phillies,3,7,0
2016-04-27,Blue Jays,0,4,0,White Sox,4,7,0
2016-04-27,Mets,5,5,2,Reds,2,7,3
2016-04-27,Red Sox,9,11,1,Braves,4,6,0
2016-04-27,Rays,1,4,0,Orioles,3,3,0
2016-04-27,Tigers,9,9,0,Athletics,4,8,2
2016-04-27,Rangers,3,5,0,Yankees,2,7,0
2016-04-27,Twins,5,9,2,Indians,6,10,2
2016-04-27,Rockies,8,18,0,Pirates,9,15,0
2016-04-27,Diamondbacks,4,10,1,Cardinals,11,14,1
2016-04-27,Angels,4,5,0,Royals,2,10,0
2016-04-27,Dodgers,0,2,0,Marlins,2,8,0
2016-04-27,Mariners,4,10,1,Astros,7,9,0
2016-04-28,Tigers,7,11,0,Athletics,3,6,0
2016-04-28,Cubs,7,8,2,Brewers,2,6,2
2016-04-28,Nationals,0,4,0,Phillies,3,6,0
2016-04-28,Orioles,10,15,0,White Sox,2,10,1
2016-04-28,Red Sox,3,10,0,Braves,5,12,2
2016-04-28,Diamondbacks,3,6,1,Cardinals,0,3,0
2016-04-28,Dodgers,3,8,0,Marlins,5,9,1
2016-04-29,Cubs,6,7,0,Braves,1,7,0
2016-04-29,Orioles,6,8,0,White Sox,3,6,2
2016-04-29,Pirates,4,7,0,Reds,1,6,0
2016-04-29,Phillies,4,10,0,Indians,3,6,1
2016-04-29,Mets,13,12,1,Giants,1,9,0
2016-04-29,Red Sox,4,8,0,Yankees,2,6,1
2016-04-29,Rays,1,9,0,Blue Jays,6,7,0
2016-04-29,Rangers,4,8,0,Angels,2,10,0
2016-04-29,Brewers,3,4,0,Marlins,6,10,2
2016-04-29,Twins,2,7,0,Tigers,9,18,0
2016-04-29,Cardinals,4,10,0,Nationals,5,7,1
2016-04-29,Diamondbacks,0,5,0,Rockies,9,12,0
2016-04-29,Athletics,7,11,0,Astros,4,7,1
2016-04-29,Dodgers,1,6,1,Padres,5,9,0
2016-04-29,Mariners,1,1,2,Royals,0,6,0
2016-04-30,Twins,1,7,2,Tigers,4,6,1
2016-04-30,Cardinals,1,8,3,Nationals,6,6,1
2016-04-30,Mets,6,8,1,Giants,5,6,0
2016-04-30,Athletics,2,5,0,Astros,0,4,0
2016-04-30,Rays,4,9,1,Blue Jays,3,3,1
2016-04-30,Phillies,4,7,0,Indians,3,9,0
2016-04-30,Orioles,7,14,2,White Sox,8,10,2
2016-04-30,Pirates,5,10,2,Reds,1,6,0
2016-04-30,Brewers,5,7,1,Marlins,7,14,0
2016-04-30,Red Sox,8,14,1,Yankees,0,5,0
2016-04-30,Rangers,7,12,0,Angels,2,9,2
2016-04-30,Diamondbacks,2,5,1,Rockies,5,13,0
2016-04-30,Dodgers,2,4,0,Padres,5,9,0
2016-04-30,Mariners,6,7,0,Royals,0,5,0
2016-05-01,Mets,1,10,0,Giants,6,8,0
2016-05-01,Rays,1,4,1,Blue Jays,5,5,0
2016-05-01,Orioles,1,8,0,White Sox,7,13,0
2016-05-01,Pirates,5,9,4,Reds,6,8,0
2016-05-01,Brewers,14,18,0,Marlins,5,16,1
2016-05-01,Twins,5,11,0,Tigers,6,14,0
2016-05-01,Cardinals,1,6,0,Nationals,6,11,0
2016-05-01,Cubs,3,6,1,Braves,4,5,1
2016-05-01,Phillies,2,4,2,Indians,1,4,0
2016-05-01,Rangers,6,13,0,Angels,9,15,1
2016-05-01,Athletics,1,8,0,Astros,2,2,0
2016-05-01,Diamondbacks,3,11,0,Rockies,6,7,1
2016-05-01,Mariners,1,8,1,Royals,4,11,0
2016-05-01,Dodgers,1,3,0,Padres,0,3,1
2016-05-01,Red Sox,8,14,0,Yankees,7,9,2
2016-05-02,Pirates,2,7,2,Cubs,7,11,0
2016-05-02,Blue Jays,1,7,0,Rangers,2,7,0
2016-05-02,Mets,4,8,0,Braves,1,9,0
2016-05-02,Reds,6,8,0,Giants,9,14,0
2016-05-02,Brewers,8,14,0,Angels,5,11,1
2016-05-02,Astros,2,5,0,Twins,6,8,0
2016-05-02,Royals,0,5,0,Nationals,2,9,0
2016-05-02,Cardinals,10,14,0,Phillies,3,8,1
2016-05-02,Athletics,3,6,1,Mariners,4,12,0
2016-05-02,Padres,2,6,0,Rockies,1,9,0
2016-05-03,Indians,7,10,0,Tigers,3,12,0
2016-05-03,Orioles,4,5,0,Yankees,1,7,2
2016-05-03,Pirates,1,3,0,Cubs,7,11,1
2016-05-03,Blue Jays,3,9,1,Rangers,1,6,0
2016-05-03,Mets,0,1,0,Braves,3,8,1
2016-05-03,Rays,5,8,1,Dodgers,10,13,0
2016-05-03,Marlins,7,8,0,Diamondbacks,4,9,1
2016-05-03,Reds,1,3,0,Giants,3,10,0
2016-05-03,Brewers,5,7,0,Angels,4,9,0
2016-05-03,White Sox,4,5,0,Red Sox,1,4,0
2016-05-03,Astros,6,5,1,Twins,4,7,0
2016-05-03,Royals,7,11,0,Nationals,6,12,0
2016-05-03,Cardinals,0,3,0,Phillies,1,5,0
2016-05-03,Athletics,2,6,0,Mariners,8,13,0
2016-05-03,Padres,6,9,0,Rockies,3,5,0
2016-05-04,Pirates,2,11,0,Cubs,6,13,0
2016-05-04,Reds,7,10,0,Giants,4,9,1
2016-05-04,Mets,8,8,0,Braves,0,3,0
2016-05-04,Brewers,3,9,0,Angels,7,12,0
2016-05-04,Royals,2,5,3,Nationals,13,16,1
2016-05-04,Athletics,8,11,2,Mariners,9,16,2
2016-05-04,Padres,0,3,1,Rockies,2,8,0
2016-05-04,Indians,4,5,0,Tigers,0,5,0
2016-05-04,Orioles,0,7,1,Yankees,7,10,0
2016-05-04,Blue Jays,4,7,0,Rangers,3,8,0
2016-05-04,Rays,8,10,0,Dodgers,5,8,1
2016-05-04,Marlins,4,8,0,Diamondbacks,3,9,1
2016-05-04,White Sox,2,3,0,Red Sox,5,11,0
2016-05-04,Astros,16,14,0,Twins,4,9,1
2016-05-04,Cardinals,5,10,0,Phillies,4,6,0
2016-05-05,Cardinals,4,7,1,Phillies,0,5,0
2016-05-05,Indians,9,16,1,Tigers,4,5,1
2016-05-05,Orioles,1,7,0,Yankees,0,4,0
2016-05-05,Blue Jays,12,15,1,Rangers,2,9,0
2016-05-05,Reds,9,9,0,Brewers,5,10,1
2016-05-05,Marlins,4,9,0,Diamondbacks,0,5,0
2016-05-05,Cubs,5,8,0,Nationals,2,3,0
2016-05-05,White Sox,3,8,0,Red Sox,7,12,0
2016-05-05,Astros,3,8,0,Mariners,6,12,0
2016-05-05,Padres,5,11,0,Mets,3,4,1
2016-05-05,Giants,7,16,2,Rockies,17,17,0
2016-05-06,Cubs,8,9,0,Nationals,6,9,0
2016-05-06,Yankees,3,6,0,Red Sox,2,13,0
2016-05-06,Blue Jays,5,5,0,Dodgers,2,10,0
2016-05-06,Indians,7,9,0,Royals,1,9,0
2016-05-06,Reds,5,6,0,Brewers,1,8,0
2016-05-06,Tigers,1,2,0,Rangers,5,10,1
2016-05-06,Marlins,6,10,0,Phillies,4,12,1
2016-05-06,Braves,2,10,2,Diamondbacks,7,10,1
2016-05-06,Astros,6,8,0,Mariners,3,5,1
2016-05-06,White Sox,10,14,0,Twins,4,7,1
2016-05-06,Cardinals,2,7,0,Pirates,4,8,1
2016-05-06,Angels,2,8,0,Rays,5,11,1
2016-05-06,Giants,6,9,1,Rockies,4,8,0
2016-05-06,Padres,2,8,0,Mets,0,3,0
2016-05-07,Orioles,4,7,0,Athletics,8,15,1
2016-05-07,Yankees,8,11,1,Red Sox,2,6,0
2016-05-07,Blue Jays,2,9,2,Dodgers,6,7,0
2016-05-07,Tigers,5,11,0,Rangers,10,10,0
2016-05-07,Cardinals,6,9,1,Pirates,4,11,0
2016-05-07,Cubs,8,11,1,Nationals,5,6,0
2016-05-07,Giants,2,7,0,Rockies,1,12,0
2016-05-07,Indians,0,6,0,Royals,7,12,0
2016-05-07,Orioles,5,8,0,Athletics,2,9,1
2016-05-07,Reds,7,11,3,Brewers,13,15,2
2016-05-07,Astros,2,8,1,Mariners,3,11,0
2016-05-07,Braves,2,4,1,Diamondbacks,4,10,0
2016-05-07,Marlins,3,10,1,Phillies,4,5,0
2016-05-07,White Sox,7,13,0,Twins,2,4,0
2016-05-07,Padres,3,8,0,Mets,6,9,0
2016-05-07,Angels,2,7,2,Rays,4,8,1
2016-05-08,Blue Jays,2,5,1,Dodgers,4,8,1
2016-05-08,Indians,5,8,0,Royals,4,9,2
2016-05-08,Marlins,5,10,1,Phillies,6,10,1
2016-05-08,Reds,4,6,0,Brewers,5,7,0
2016-05-08,Tigers,3,6,1,Rangers,8,12,0
2016-05-08,Orioles,11,12,1,Athletics,3,7,0
2016-05-08,Braves,3,11,0,Diamondbacks,5,9,0
2016-05-08,White Sox,3,6,0,Twins,1,7,0
2016-05-08,Astros,5,9,0,Mariners,1,5,2
2016-05-08,Cardinals,5,10,0,Pirates,10,14,0
2016-05-08,Cubs,4,14,1,Nationals,3,11,1
2016-05-08,Angels,1,5,0,Rays,3,7,0
2016-05-08,Giants,0,6,0,Rockies,2,9,0
2016-05-08,Padres,3,8,2,Mets,4,11,0
2016-05-08,Yankees,1,3,1,Red Sox,5,7,0
2016-05-09,Yankees,6,9,1,Royals,3,10,0
2016-05-09,Nationals,5,7,0,Tigers,4,7,1
2016-05-09,Reds,3,9,0,Pirates,2,5,0
2016-05-09,Red Sox,14,15,1,Athletics,7,11,0
2016-05-09,Marlins,4,12,1,Brewers,1,5,3
2016-05-09,Rangers,4,9,2,White Sox,8,15,0
2016-05-09,Astros,7,8,1,Indians,1,3,1
2016-05-09,Rockies,5,13,0,Diamondbacks,10,12,1
2016-05-09,Mariners,5,9,0,Rays,2,4,1
2016-05-09,Dodgers,2,6,1,Mets,4,8,2
2016-05-09,Giants,1,4,0,Blue Jays,3,7,0
2016-05-10,Yankees,10,13,0,Royals,7,9,1
2016-05-10,Nationals,4,11,0,Tigers,5,9,0
2016-05-10,Red Sox,13,16,1,Athletics,5,15,2
2016-05-10,Braves,2,6,1,Phillies,3,9,0
2016-05-10,Marlins,2,8,2,Brewers,10,12,0
2016-05-10,Cubs,8,12,1,Padres,7,8,0
2016-05-10,Rangers,13,17,1,White Sox,11,13,0
2016-05-10,Astros,0,4,0,Indians,4,8,0
