gameId,Date,Home_Team,Home_Runs,Home_Hits,Home_Errors,Away_Team,Away_Runs,Away_Hits,Away_Errors
6848ced8-5280-4203-b3c7-b1d4cd45aa14,2016-05-21 20:05:00 UTC,Red Sox,9,13,2,Indians,1,2,0
90f23f9d-c4a3-4c88-84c3-b5dba43cedc0,2016-05-21 20:05:00 UTC,Cardinals,6,10,1,Diamondbacks,2,8,1
d35c7fd6-853f-4400-b824-c9a3d42c9d3c,2016-05-21 20:05:00 UTC,Athletics,1,6,1,Yankees,5,8,0
63cbf73d-bd44-4fa4-9903-60ece2ceeaa6,2016-05-21 20:10:00 UTC,Mets,5,9,0,Brewers,4,7,0
42e1a03a-cf74-40b9-abb9-83ca555d542a,2016-05-21 20:10:00 UTC,Reds,0,4,1,Mariners,4,6,0
81457ffe-3a7d-411c-953e-4df2ec0a7c53,2016-05-21 20:10:00 UTC,Tigers,5,8,0,Rays,4,6,0
8a5be0a3-9f34-44f3-868f-20b898d9513b,2016-05-21 23:15:00 UTC,Astros,1,3,0,Rangers,2,6,0
dc08de60-7c39-4f2c-9fe8-c6293adabe65,2016-05-21 23:15:00 UTC,Marlins,3,10,0,Nationals,2,8,1
5d084e13-94fd-4995-b95a-4801ea3ed556,2016-05-21 23:15:00 UTC,Giants,5,9,0,Cubs,3,10,0
9f860b08-85c9-44ee-beb8-85623046c106,2016-05-22 02:05:00 UTC,Angels,1,9,0,Orioles,3,5,0
9f9ffb83-7454-403e-a68d-d2fa6f2c889a,2016-05-22 02:10:00 UTC,Padres,3,5,0,Dodgers,2,4,1
dc4c0478-5d19-4f97-9f30-845246b1f36d,2016-05-22 17:08:00 UTC,Tigers,9,13,0,Rays,4,10,0
7d1f6bfe-b8be-4441-a2ed-2540697a0b1b,2016-05-22 17:10:00 UTC,Reds,4,8,2,Mariners,5,12,0
cd804a0e-60da-44f0-b3df-3846a68f8b7f,2016-05-22 17:10:00 UTC,Mets,3,6,1,Brewers,1,8,0
4379218a-c122-46d0-a00b-45fd6a0c7798,2016-05-22 17:10:00 UTC,Marlins,2,6,1,Nationals,8,10,0
b801be43-915d-4130-a8ca-4857b4840e32,2016-05-22 17:35:00 UTC,Phillies,5,13,0,Braves,0,6,0
be6e5acf-c6f1-41bc-87d1-be5b3c8d14ae,2016-05-22 17:35:00 UTC,Red Sox,5,12,0,Indians,2,6,0
73b09081-7924-49cf-9409-4b1a3790c37f,2016-05-22 18:10:00 UTC,White Sox,3,7,0,Royals,2,8,0
4f7e7cb1-6fc7-44fc-98b0-dfb1850dc351,2016-05-22 18:10:00 UTC,Astros,2,5,0,Rangers,9,13,1
4ddf0575-cf65-4f24-890d-e71318f6614e,2016-05-22 18:10:00 UTC,Twins,1,3,1,Blue Jays,3,9,0
1d84da1e-d565-4d0d-b59a-e6ca47d959eb,2016-05-22 18:15:00 UTC,Cardinals,2,6,1,Diamondbacks,7,13,0
3637addf-006c-4e67-aadf-afdd02fb495a,2016-05-22 19:35:00 UTC,Angels,10,13,0,Orioles,2,5,1
9313f83d-3185-4521-b68a-9b1750db815c,2016-05-22 20:05:00 UTC,Athletics,4,6,1,Yankees,5,10,2
e11b5291-c229-43a9-99dc-f93d86f9b01f,2016-05-22 20:40:00 UTC,Padres,5,9,0,Dodgers,9,16,1
1550c92c-f7ed-4127-95c1-fb9a3e9de705,2016-05-23 00:05:00 UTC,Giants,1,4,0,Cubs,0,3,0
a8656422-02ac-44dd-91a3-07d9da5bab13,2016-05-23 16:35:00 UTC,Pirates,6,7,0,Rockies,3,7,1
24791492-42dd-4162-a57f-cc0e4a62729c,2016-05-23 21:10:00 UTC,White Sox,7,10,0,Indians,6,7,2
80095811-1dc5-44e0-9767-2014e4bc12bd,2016-05-23 23:05:00 UTC,Nationals,1,6,0,Mets,7,11,0
85140c14-2a88-4562-9dd0-982f25359dad,2016-05-23 23:10:00 UTC,Marlins,7,14,0,Rays,6,12,0
a495ac8f-fe29-4d76-bed6-836f454de2f9,2016-05-23 23:10:00 UTC,Tigers,5,12,1,Phillies,4,12,1
198aaa28-d409-40e8-9d44-328ccf1c6e81,2016-05-24 00:05:00 UTC,Rangers,0,7,0,Angels,2,9,1
158c9f6d-6b78-4f8d-9b21-5c6882b6ce65,2016-05-24 00:10:00 UTC,Twins,4,12,1,Royals,10,17,1
47369737-f2fa-461a-a283-69c7613f298a,2016-05-24 00:15:00 UTC,Cardinals,4,5,0,Cubs,3,9,1
e0d9adbb-0d43-4267-a0b7-1c6baa5ef83d,2016-05-24 01:00:00 UTC,White Sox,1,6,0,Indians,5,7,1
81091d51-72c9-43e0-b1e3-ba1f24920f06,2016-05-24 02:10:00 UTC,Mariners,0,9,2,Athletics,5,7,0
1dd6d326-4ff1-4d70-af94-09f14e909778,2016-05-24 02:10:00 UTC,Dodgers,1,5,0,Reds,0,2,3
eb8c97c3-cf46-4e13-9e38-54db23aa7bfe,2016-05-24 02:15:00 UTC,Giants,1,5,0,Padres,0,2,1
02a721f3-1074-48a0-9d47-0a1e918ea7c4,2016-05-24 16:10:00 UTC,Marlins,3,8,1,Rays,4,9,2
169bc90a-0c1c-4d3a-9cd1-7bf53db3b756,2016-05-24 23:05:00 UTC,Yankees,6,8,0,Blue Jays,0,2,0
f3114bfe-b13a-421b-ac9e-f96e6991cc4d,2016-05-24 23:05:00 UTC,Pirates,12,17,0,Diamondbacks,1,6,2
9b7198db-e1fd-4f09-8675-70aeae58cd1f,2016-05-24 23:05:00 UTC,Nationals,7,11,0,Mets,4,5,0
b46016a5-8eb3-48a4-acdb-ea5b5a81521d,2016-05-24 23:10:00 UTC,Red Sox,8,12,0,Rockies,3,6,1
10c6ebd7-7fa9-4f3b-9abd-2c779880ac6f,2016-05-24 23:10:00 UTC,Cardinals,3,7,2,Cubs,12,15,1
8751e809-17cf-44bb-9c8b-b705eda3f104,2016-05-24 23:10:00 UTC,Braves,1,5,0,Brewers,2,4,1
9c88ab43-bcc6-4230-b3b4-ff8bcefc9855,2016-05-24 23:10:00 UTC,Tigers,3,7,0,Phillies,1,5,0
0780d6c7-993f-4ca5-a7c1-1c5efe173e86,2016-05-25 00:05:00 UTC,Rangers,4,7,0,Angels,1,7,0
9c07a59e-ac25-490f-a933-eea954d28f26,2016-05-25 00:10:00 UTC,Astros,3,8,1,Orioles,2,8,0
849783f5-ccc7-4276-bc32-52e066d773ba,2016-05-25 00:10:00 UTC,Twins,4,7,2,Royals,7,13,1
086c6d3f-9279-4d6f-a891-76d398cee052,2016-05-25 00:10:00 UTC,White Sox,2,6,0,Indians,6,10,0
14e5bc1f-f850-4131-97b2-42886c63f658,2016-05-25 02:10:00 UTC,Mariners,6,11,0,Athletics,5,9,0
e88b5b95-a025-4f8d-8f4f-6ee14c65353a,2016-05-25 02:10:00 UTC,Dodgers,8,11,0,Reds,2,3,3
c5fd4e59-74fc-4069-b8fb-d623b05d5980,2016-05-25 02:15:00 UTC,Giants,8,9,1,Padres,2,9,1
c08d2e81-c66d-4845-92e1-cd1fb3a25392,2016-05-25 17:05:00 UTC,Nationals,0,6,2,Mets,2,5,0
28fae8f7-0a9f-4170-9f41-7c2f55f36b5d,2016-05-25 17:10:00 UTC,Twins,7,12,0,Royals,5,11,2
f3f6c5b7-2a23-41cb-9227-714da5f42ecf,2016-05-25 17:10:00 UTC,Tigers,5,9,3,Phillies,8,12,1
ea6b350d-3c1d-4737-878d-4465f66999f6,2016-05-25 17:45:00 UTC,Cardinals,8,13,1,Cubs,9,10,1
e2abe25b-527e-4af6-b99f-9689d0836b87,2016-05-25 18:05:00 UTC,Rangers,15,18,0,Angels,9,14,2
473626d1-90cd-4580-935c-337c05c7e309,2016-05-25 18:10:00 UTC,White Sox,3,9,0,Indians,4,8,3
2b9644cf-fafd-4ddf-adb8-c779227ba319,2016-05-25 19:45:00 UTC,Giants,4,10,0,Padres,3,9,1
7f1b82c2-f2a4-4032-8989-9d0ceafcf5ae,2016-05-25 23:05:00 UTC,Yankees,4,6,1,Blue Jays,8,11,0
f49a5980-f350-4316-b94d-0f9f315503aa,2016-05-25 23:05:00 UTC,Pirates,5,11,0,Diamondbacks,4,9,1
d6807e51-3173-4ae3-8f5b-e70c6731df00,2016-05-25 23:10:00 UTC,Rays,3,9,2,Marlins,4,13,0
f1d0d9fd-7a72-4c8d-8208-af82e57dbbd8,2016-05-25 23:10:00 UTC,Red Sox,10,13,0,Rockies,3,10,0
f0d29802-d33a-48cf-b901-0f7152ddbb9e,2016-05-25 23:10:00 UTC,Braves,2,9,0,Brewers,3,11,0
3de04c12-b773-442a-acde-913cf59e409d,2016-05-26 00:10:00 UTC,Astros,4,8,1,Orioles,3,11,4
c5b5d5d9-014e-45c7-a22c-524bd3716633,2016-05-26 02:10:00 UTC,Dodgers,3,3,0,Reds,1,4,0
090a0fda-7842-4b31-b6cb-65f84971754a,2016-05-26 02:10:00 UTC,Mariners,13,17,0,Athletics,3,10,0
3d6cc851-2a02-43c1-8cdf-cb75132a3b05,2016-05-26 16:35:00 UTC,Pirates,8,12,1,Diamondbacks,3,13,1
8a579cc4-7e2f-422f-90da-4785ae0cd226,2016-05-26 17:10:00 UTC,Rays,1,7,1,Marlins,9,15,0
4ccc650f-410f-4d3a-a05c-b8eb40851819,2016-05-26 20:05:00 UTC,Yankees,1,4,1,Blue Jays,3,6,0
f64042a6-108b-468e-a4c8-513fe34a0a64,2016-05-26 23:05:00 UTC,Nationals,2,7,1,Cardinals,1,6,0
c78d3dc0-00f1-4ba3-b311-5499313ee843,2016-05-26 23:10:00 UTC,Red Sox,2,6,1,Rockies,8,12,0
f8617763-4de9-48f3-94d9-182503e2570f,2016-05-26 23:10:00 UTC,Braves,2,8,0,Brewers,6,10,0
f4a62934-f2a7-4f12-a049-3670c1eb24a6,2016-05-27 00:10:00 UTC,Astros,4,6,1,Orioles,2,5,1
5de25ff2-d2ba-4e39-bb3c-ed6e99545a8b,2016-05-27 18:20:00 UTC,Cubs,6,10,2,Phillies,2,10,1
b36057f6-50bd-4d12-a10b-a3ffda2c2f9d,2016-05-27 23:05:00 UTC,Nationals,2,8,0,Cardinals,6,4,2
5d89924e-3933-4ce6-9af1-b1d778570d41,2016-05-27 23:07:00 UTC,Blue Jays,7,11,1,Red Sox,5,7,0
2bce164e-8661-430c-9312-9b0de48a80f1,2016-05-27 23:10:00 UTC,Indians,4,10,0,Orioles,6,13,0
3dde8679-dec3-4e40-9a11-f81600f60b36,2016-05-27 23:10:00 UTC,Mets,6,9,1,Dodgers,5,8,0
8b8236ff-dfaa-4155-afa7-86f8e71d924a,2016-05-27 23:10:00 UTC,Rays,1,4,2,Yankees,4,4,0
89feeaa4-b295-416a-abfc-0ab81dd0eae2,2016-05-27 23:35:00 UTC,Braves,4,14,0,Marlins,2,8,0
60ad9446-3741-438c-948b-cadae502fabb,2016-05-28 00:05:00 UTC,Rangers,1,10,1,Pirates,9,14,0
56a82a3e-0505-436f-bf93-ed089d6c6541,2016-05-28 00:10:00 UTC,Brewers,9,14,1,Reds,5,6,0
7ebe825b-4da9-4024-b717-3ec7a4d810f5,2016-05-28 00:15:00 UTC,Royals,7,13,0,White Sox,5,8,0
b101ddfa-0bae-4ded-88ff-5d3e16ad1e56,2016-05-28 00:40:00 UTC,Rockies,5,11,2,Giants,2,7,0
18d9cb77-da37-434d-8d7a-98f143a9b61d,2016-05-28 01:40:00 UTC,Diamondbacks,3,6,0,Padres,10,18,1
ff0bc1fd-2415-4c51-bb13-1e378fbb1dd5,2016-05-28 02:05:00 UTC,Athletics,1,5,0,Tigers,4,11,0
96013089-bc47-4473-b445-abad63a9971e,2016-05-28 02:05:00 UTC,Angels,7,9,0,Astros,2,8,0
c2ba6ce1-a795-4436-b0aa-2c5016583bf6,2016-05-28 02:10:00 UTC,Mariners,2,5,0,Twins,7,10,0
9cf324da-fd31-4a37-ab6f-8f95f73dcd73,2016-05-28 17:07:00 UTC,Blue Jays,10,13,2,Red Sox,9,15,3
379b3bba-0b39-4bad-8b36-108622385e5a,2016-05-28 18:15:00 UTC,Royals,8,12,2,White Sox,7,11,0
fe6c2c67-1cbf-4927-8011-876697524155,2016-05-28 18:20:00 UTC,Cubs,4,8,0,Phillies,1,5,0
134c38c4-5741-49a4-95b8-c54799c70f24,2016-05-28 20:05:00 UTC,Athletics,12,17,1,Tigers,3,6,0
60295850-7331-4c81-a19e-a8475e118d87,2016-05-28 20:10:00 UTC,Indians,11,13,0,Orioles,4,10,4
8ca262ba-c94c-4b97-81b9-09c5f385749b,2016-05-28 20:10:00 UTC,Braves,7,6,1,Marlins,2,7,2
e1c723f4-d157-417b-b582-f81eea634b9e,2016-05-28 20:10:00 UTC,Rays,9,13,0,Yankees,5,12,0
a3ae503b-0c89-44f5-a634-5830554a0880,2016-05-28 20:10:00 UTC,Brewers,6,7,0,Reds,7,11,1
e3660ab2-294a-4aa8-a290-48a9556bcebc,2016-05-28 20:10:00 UTC,Rockies,5,9,1,Giants,10,16,1
a366961c-eacd-451f-91c6-b79613f85f54,2016-05-28 23:15:00 UTC,Mets,1,3,0,Dodgers,9,14,0
0857ce3e-e73b-48d2-b6d5-172aaf10a5ab,2016-05-28 23:15:00 UTC,Nationals,4,7,0,Cardinals,9,12,0
e333c86f-cf36-473b-a419-465d51b039a9,2016-05-28 23:15:00 UTC,Rangers,5,9,2,Pirates,2,7,0
cf24e90c-197c-4fea-bd0f-6a47a5b6e8a8,2016-05-29 02:05:00 UTC,Angels,2,3,0,Astros,4,9,0
8eefc766-ed38-4982-8d63-79ea6f381e82,2016-05-29 02:10:00 UTC,Diamondbacks,8,10,1,Padres,7,10,1
7832bed7-1670-4f16-ba38-103bcf68666a,2016-05-29 02:10:00 UTC,Mariners,5,14,0,Twins,6,11,1
1dce4ecc-7999-4c82-99dc-95108a389ed5,2016-05-29 17:07:00 UTC,Blue Jays,3,10,0,Red Sox,5,9,0
85c89edd-ebb8-4a4a-89bc-bdf744f91b53,2016-05-29 17:10:00 UTC,Indians,4,8,0,Orioles,6,8,1
805adbdd-cd80-4f17-8e12-536c5d4c3f2a,2016-05-29 17:10:00 UTC,Rays,1,6,1,Yankees,2,1,1
7c5f774b-f44d-4dca-8ad4-9d5936c454e7,2016-05-29 17:35:00 UTC,Nationals,10,12,0,Cardinals,2,9,0
7cf9c94d-831b-4572-867d-d385c8fc4483,2016-05-29 18:10:00 UTC,Brewers,5,8,0,Reds,4,9,0
55e68d58-0fd6-4405-aba2-ef7be40fb5fd,2016-05-29 18:15:00 UTC,Royals,5,11,0,White Sox,4,9,0
d39a3816-ece0-4708-97e4-477f5060303e,2016-05-29 18:20:00 UTC,Cubs,7,10,0,Phillies,2,6,1
af7bc060-66cb-4ebd-9c6e-e8b666a5ba40,2016-05-29 19:05:00 UTC,Rangers,6,7,1,Pirates,2,8,1
01954ccd-f396-4d4d-b33e-bd734f90db76,2016-05-29 19:35:00 UTC,Angels,6,12,1,Astros,8,14,2
dbfe0e9c-adca-49d8-b9bb-236d40b01425,2016-05-29 20:05:00 UTC,Athletics,4,9,0,Tigers,2,5,1
62a834b5-326c-4596-a2bc-eca414a922c8,2016-05-29 20:10:00 UTC,Diamondbacks,6,9,0,Padres,3,5,0
bdafea25-339f-4635-a86c-21a872b49006,2016-05-29 20:10:00 UTC,Rockies,3,8,2,Giants,8,17,1
7ce695a8-cfa5-414e-b387-fcb065a077fb,2016-05-29 20:10:00 UTC,Mariners,4,7,0,Twins,5,7,0
228825ae-3dc8-426b-83b4-5808648e823b,2016-05-29 21:05:00 UTC,Braves,3,3,1,Marlins,7,10,1
e1b11111-de4b-44f6-93f6-63a80398be45,2016-05-30 00:00:00 UTC,Mets,2,5,2,Dodgers,4,9,0
2eef7936-d533-4dcd-96bd-a822e7171e7a,2016-05-30 17:10:00 UTC,Mets,1,7,0,White Sox,0,2,0
d88d6eb7-7299-40b1-9961-3100e86c6317,2016-05-30 17:10:00 UTC,Braves,5,6,2,Giants,3,6,1
739cac0c-0bcf-4e10-ab25-ed00d4bd0aa4,2016-05-30 17:35:00 UTC,Orioles,2,4,0,Red Sox,7,11,0
a1d42629-21c0-45bf-bdbe-4584a2512cf6,2016-05-30 18:10:00 UTC,Brewers,0,5,1,Cardinals,6,12,2
7ee1def9-5939-42a0-a43b-be3aaf572e4f,2016-05-30 20:05:00 UTC,Athletics,3,7,0,Twins,2,8,0
49bfb703-1a0c-4135-adf6-b60e7830c771,2016-05-30 20:10:00 UTC,Diamondbacks,3,5,2,Astros,8,13,0
45473a15-47d9-4da3-a575-a3cf75d77e7d,2016-05-30 20:10:00 UTC,Rockies,8,11,0,Reds,11,17,0
0c6967a4-80de-4896-8e00-d43afbaa4472,2016-05-30 20:10:00 UTC,Mariners,9,10,2,Padres,3,9,1
9f398b33-1a5a-4a63-814d-9a013a8e57a0,2016-05-30 21:05:00 UTC,Cubs,2,8,0,Dodgers,0,1,1
de9484a7-c538-4f4b-afec-bd7368b618de,2016-05-30 22:10:00 UTC,Indians,2,11,4,Rangers,9,11,0
641e2b3e-9cd9-4bf4-9d59-338f284ce9e5,2016-05-30 23:05:00 UTC,Phillies,3,6,0,Nationals,4,5,0
2aadfaa0-94f7-45a0-aef4-0cdb7e546dc3,2016-05-30 23:07:00 UTC,Blue Jays,4,8,0,Yankees,2,5,0
d7a58749-fb37-47b3-b011-ce4c5a5e2278,2016-05-30 23:10:00 UTC,Marlins,0,3,0,Pirates,10,14,0
6d2cab13-dd85-477a-8769-669069f85836,2016-05-31 00:15:00 UTC,Royals,6,10,1,Rays,2,5,3
6910f6ce-7bec-4b3e-ab0a-491e2c1e078e,2016-05-31 01:05:00 UTC,Angels,5,6,0,Tigers,1,4,1
83a912a1-08e0-4c37-9ab6-30feede44fb8,2016-05-31 19:40:00 UTC,Diamondbacks,5,9,0,Astros,8,12,1
efc0752b-250e-4015-a2a9-365bbf894295,2016-05-31 19:40:00 UTC,Mariners,16,14,0,Padres,4,7,0
bf5cf705-c564-41ed-9e47-9ca14dff7f7d,2016-05-31 22:10:00 UTC,Indians,3,8,0,Rangers,7,11,0
11a73071-01e7-4232-8b36-bb165cbb5352,2016-05-31 23:05:00 UTC,Orioles,2,7,1,Red Sox,6,10,0
13baf064-7947-4c3d-bc91-e2a6f00b27f5,2016-05-31 23:05:00 UTC,Phillies,1,4,1,Nationals,5,8,0
360c5ce6-3d06-4512-ba19-34060bc07a39,2016-05-31 23:07:00 UTC,Blue Jays,4,7,0,Yankees,1,6,0
18e9bdb6-3c54-4884-8c74-b6c757f196e7,2016-05-31 23:10:00 UTC,Mets,4,8,3,White Sox,6,8,2
e2d3b108-46f1-4cab-9c90-0542523c352b,2016-05-31 23:10:00 UTC,Braves,0,1,0,Giants,4,5,0
fba9030d-70da-452a-8b60-27aacc1d5eea,2016-05-31 23:10:00 UTC,Marlins,3,10,0,Pirates,1,5,0
dc4d0010-78c1-4efb-b7ba-7812b0f4ce47,2016-06-01 00:05:00 UTC,Cubs,0,1,2,Dodgers,5,8,0
8e79d358-1fd5-4def-8e69-55b2fd06ac62,2016-06-01 00:10:00 UTC,Brewers,3,7,0,Cardinals,10,14,0
505e6e31-5978-432e-869c-eb7858fd5b27,2016-06-01 00:15:00 UTC,Royals,10,18,0,Rays,5,13,0
93070f12-60d9-4166-92c1-999520bdb021,2016-06-01 00:40:00 UTC,Rockies,17,19,1,Reds,4,7,0
89b25712-2c14-422e-aa2f-758fecb29205,2016-06-01 02:05:00 UTC,Angels,11,17,0,Tigers,9,8,0
2bc55943-0e81-4231-8194-65a32db7cbfb,2016-06-01 02:05:00 UTC,Athletics,7,12,0,Twins,4,12,1
3104cf01-c1ac-4ce0-80b9-3a12497e50f1,2016-06-01 17:10:00 UTC,Mets,1,7,0,White Sox,2,7,0
05bb18d1-11ff-4c06-bf92-2f668e72c70f,2016-06-01 17:40:00 UTC,Brewers,3,6,0,Cardinals,1,4,0
723348ba-1645-43fc-9e22-92994f7a63bd,2016-06-01 19:35:00 UTC,Athletics,5,11,0,Twins,1,6,0
e16a7215-7e24-48d9-b40b-0a0baa29132e,2016-06-01 22:10:00 UTC,Indians,5,10,0,Rangers,4,8,0
1e011cd3-5f06-4b19-84e2-2671014c80da,2016-06-01 23:05:00 UTC,Phillies,2,6,1,Nationals,7,12,0
628f75d1-974c-46c8-aff4-03ff888d95a7,2016-06-01 23:05:00 UTC,Orioles,13,14,1,Red Sox,9,15,1
8291d8d0-9295-48a7-aa8c-91df808ac292,2016-06-01 23:05:00 UTC,Angels,0,2,1,Tigers,3,11,0
d90f02ee-aac4-45b3-a383-88ec4ed2deac,2016-06-01 23:07:00 UTC,Blue Jays,7,12,1,Yankees,0,7,2
645519e6-a849-4740-97b2-56e1820862be,2016-06-01 23:10:00 UTC,Braves,5,7,1,Giants,4,8,0
b82a5660-0f67-4c1c-b11d-a2f6d89e5cb1,2016-06-01 23:10:00 UTC,Marlins,3,7,0,Pirates,2,4,1
f3ae52b8-237a-4f12-86d8-d6dca16eb679,2016-06-02 00:05:00 UTC,Cubs,2,3,0,Dodgers,1,4,0
829df064-08ba-4dd2-9fad-91774a4b630c,2016-06-02 00:10:00 UTC,Astros,5,9,0,Diamondbacks,4,8,1
0de78e2b-70a7-4f86-b736-fb0daa18b5a5,2016-06-02 00:15:00 UTC,Royals,6,11,0,Rays,3,9,1
d35b2a1a-19bd-4ffa-bfa9-5a7d6639da62,2016-06-02 00:40:00 UTC,Rockies,2,7,2,Reds,7,10,1
6d14c4ad-1302-41c3-a07c-18bd7655ec16,2016-06-02 02:10:00 UTC,Padres,14,19,1,Mariners,6,14,2
d320b14e-55cf-4381-b409-7845633bce49,2016-06-02 16:10:00 UTC,Braves,0,4,1,Giants,6,8,1
5b304eca-aa86-420f-9716-e6d80e6d6b92,2016-06-02 18:10:00 UTC,Astros,0,5,0,Diamondbacks,3,7,1
65b456c1-2b85-4666-9bd2-014071ab96d8,2016-06-02 18:20:00 UTC,Cubs,7,10,0,Dodgers,2,3,1
49039935-74f1-44d3-b6ca-90dddea9ca35,2016-06-02 23:05:00 UTC,Orioles,12,11,1,Red Sox,7,12,0
6605f2c6-84cb-4ad7-ae7c-8fe018fb9500,2016-06-02 23:05:00 UTC,Phillies,1,5,0,Brewers,4,12,1
78b0ba95-d97d-436c-877b-afc70fe77966,2016-06-02 23:10:00 UTC,Indians,5,11,1,Royals,4,12,3
ab847079-d2fe-4f37-ad62-664f701167b8,2016-06-02 23:10:00 UTC,Marlins,4,7,0,Pirates,3,4,1
bc1fe17e-4692-4fe3-a64b-d6b7ff57b874,2016-06-02 23:40:00 UTC,Tigers,4,11,0,Yankees,5,8,1
f52c3652-6075-4a65-96ff-ca9b661b890e,2016-06-03 00:10:00 UTC,Twins,6,15,1,Rays,4,9,0
ce4d9d63-db75-4ba1-b267-c587a8fba07f,2016-06-03 00:40:00 UTC,Rockies,4,5,1,Reds,11,14,0
3fe2db04-0c75-4cfa-a502-7ae3f4d941b1,2016-06-03 01:10:00 UTC,Padres,13,20,1,Mariners,16,16,1
d82189f7-2ee3-4518-8a2f-49e1a9976714,2016-06-03 18:20:00 UTC,Cubs,6,7,0,Diamondbacks,0,6,2
8a722697-ed00-43bd-b0e9-af066ca3e86f,2016-06-03 23:05:00 UTC,Orioles,6,11,1,Yankees,5,10,0
1c81814b-b356-4bba-9cd6-a3863c6b6ba4,2016-06-03 23:05:00 UTC,Pirates,2,8,1,Angels,9,15,0
014f78dd-840b-4933-b079-49508b080f13,2016-06-03 23:05:00 UTC,Phillies,6,7,1,Brewers,3,5,0
7e815e93-0d9a-4115-b9f9-25634c92f683,2016-06-03 23:10:00 UTC,Indians,6,8,0,Royals,1,3,1
1c60cbf9-f990-4777-946a-6f75651513d5,2016-06-03 23:10:00 UTC,Red Sox,2,5,1,Blue Jays,5,7,0
51c96a35-38be-4ae1-8f19-a45123526c70,2016-06-03 23:10:00 UTC,Marlins,2,7,0,Mets,6,10,1
f4cbf213-be47-401a-ac9e-a0f2e69c60f1,2016-06-03 23:10:00 UTC,Tigers,10,14,0,White Sox,3,7,0
17da4baf-fcae-43af-be79-15febdbde878,2016-06-03 23:10:00 UTC,Reds,7,12,0,Nationals,2,7,0
503de092-d7c8-4a6a-a856-fcb06f2bc251,2016-06-04 00:05:00 UTC,Rangers,7,13,0,Mariners,3,9,0
1851be9a-7ad6-40cb-b258-02da4e3976cd,2016-06-04 00:10:00 UTC,Astros,12,16,0,Athletics,2,9,0
28238fc9-e9e3-4f65-91bb-2897ceca4c31,2016-06-04 00:10:00 UTC,Twins,2,8,1,Rays,4,7,0
da65a819-c029-4cf4-8a18-6bc741d77e41,2016-06-04 00:15:00 UTC,Cardinals,1,5,0,Giants,5,8,1
aa8d97d6-f474-4d59-8339-9c2ff70860eb,2016-06-04 02:10:00 UTC,Dodgers,4,5,0,Braves,2,7,0
382b8044-2838-492c-ba0d-b17cadad32b0,2016-06-04 02:40:00 UTC,Padres,4,4,1,Rockies,0,2,2
432f9756-7c9b-4dae-bb52-1c04f1f2700a,2016-06-04 18:20:00 UTC,Cubs,5,7,0,Diamondbacks,3,4,1
e2b72fd6-1961-4649-a9ff-fc85d4bb3d30,2016-06-04 19:05:00 UTC,Phillies,3,7,0,Brewers,6,10,2
4eb2b0cd-1b6a-40f8-b7d4-e8fd0763f095,2016-06-04 20:05:00 UTC,Red Sox,6,11,0,Blue Jays,4,4,0
0965971c-7598-4ee1-ad9f-84ad5b86ebc9,2016-06-04 20:05:00 UTC,Pirates,8,10,1,Angels,7,11,1
a4cb8da9-e596-4825-b9e2-28b70abc031b,2016-06-04 20:10:00 UTC,Astros,6,10,0,Athletics,5,12,0
8b5d3471-65a2-4262-828e-ef88881154bc,2016-06-04 20:10:00 UTC,Twins,4,11,0,Rays,7,11,2
9d6966df-c9fa-4105-bec3-bc4b991cee91,2016-06-04 20:10:00 UTC,Marlins,4,9,0,Mets,6,15,1
060402e1-9a10-4f25-aa28-60ce5af1f5f9,2016-06-04 20:10:00 UTC,Tigers,7,11,0,White Sox,4,9,1
d9abd822-05d9-40d6-a490-c4ef5c254ab6,2016-06-04 20:10:00 UTC,Reds,6,7,0,Nationals,3,3,2
46c84e88-6fbc-4d66-843f-70ed6ecb30c7,2016-06-04 23:15:00 UTC,Indians,7,12,0,Royals,1,7,0
9ecedd6b-7dd9-493b-8d91-d5240b08b8ec,2016-06-04 23:15:00 UTC,Cardinals,7,12,1,Giants,4,6,0
eb4143da-98c9-4af3-9eba-d3179d7842ba,2016-06-04 23:15:00 UTC,Orioles,6,8,0,Yankees,8,16,0
7a8acad9-5b8d-4542-aff5-78082b90cef5,2016-06-05 01:05:00 UTC,Rangers,10,14,0,Mariners,4,11,0
d3830680-6643-4821-b08f-47b6e9768046,2016-06-05 02:10:00 UTC,Padres,4,12,1,Rockies,3,9,0
12f9f140-2752-415c-b87a-a0545f172772,2016-06-05 02:10:00 UTC,Dodgers,4,6,1,Braves,0,5,0
0fadb1a2-a242-4659-b979-288a3e890617,2016-06-05 17:10:00 UTC,Indians,7,9,0,Royals,0,3,0
a1681ab8-326a-40f5-9888-a447aff0e53e,2016-06-05 17:10:00 UTC,Marlins,1,5,0,Mets,0,4,0
cdfac921-48b1-42a1-8959-6ca7f0b2ae03,2016-06-05 17:10:00 UTC,Tigers,5,12,0,White Sox,2,5,0
c6f918c3-4860-4506-8455-7829a5b7574e,2016-06-05 17:10:00 UTC,Reds,9,12,2,Nationals,10,14,1
31bf02e5-febf-46e3-8c7a-a73cea7499c0,2016-06-05 17:35:00 UTC,Pirates,4,9,0,Angels,5,9,0
be6d945b-fb53-4de7-9a0c-5386b77cd46c,2016-06-05 17:35:00 UTC,Orioles,3,6,1,Yankees,1,10,1
